,hotel_id,price,stock
1,713,212,50
2,535,160,45
3,195,158,17
4,875,117,17
5,8,125,34
6,848,179,85
7,239,287,71
8,315,280,84
9,457,162,17
10,184,287,81
11,919,84,17
12,753,156,66
13,890,87,17
14,635,116,35
15,210,109,40
16,699,136,32
17,703,167,40
18,943,197,69
19,755,88,19
20,231,164,19
21,730,180,80
22,524,197,59
23,426,107,34
24,179,120,41
25,438,119,16
26,784,119,34
27,368,83,13
28,87,175,71
29,530,110,19
30,661,112,30
31,977,125,41
32,70,196,64
33,382,160,46
34,173,121,30
35,236,88,16
36,250,264,86
37,343,83,25
38,292,189,55
39,846,200,57
40,462,88,16
41,167,88,17
42,672,197,55
43,927,189,59
44,268,114,42
45,924,155,40
46,613,204,50
47,35,86,22
48,372,110,33
49,610,82,23
50,839,189,73
51,693,256,85
52,456,160,38
53,68,148,40
54,220,80,33
55,652,116,36
56,931,200,61
57,403,290,81
58,26,182,63
59,116,114,18
60,494,204,56
61,682,157,14
62,98,155,52
63,128,204,52
64,877,90,16
65,940,177,33
66,15,267,99
67,979,158,40
68,57,165,48
69,255,187,53
70,428,110,60
71,263,114,42
72,336,120,35
73,833,160,18
74,511,167,88
75,662,187,62
76,266,85,18
77,354,100,23
78,549,117,18
79,278,122,18
80,704,119,14
81,64,90,23
82,996,117,35
83,171,79,35
84,226,118,30
85,219,187,59
86,810,114,40
87,245,144,25
88,675,111,22
89,275,134,29
90,446,118,6
91,11,176,72
92,152,174,78
93,775,87,16
94,33,154,42
95,63,158,61
96,626,123,34
97,801,187,64
98,666,86,36
99,37,196,64
100,168,274,85
101,692,256,100
102,646,117,41
103,962,147,42
104,928,86,21
105,920,115,30
0,730,180,75
1,511,167,84
2,275,138,26
3,652,116,33
4,801,187,59
5,753,156,63
6,610,82,22
7,292,189,48
8,231,164,17
9,446,118,3
10,210,109,38
11,87,175,65
12,226,118,26
13,839,189,69
14,890,87,15
15,833,160,10
16,70,196,59
17,15,267,92
18,57,165,44
19,675,111,22
20,565,304,74
21,68,155,36
22,713,212,46
23,613,204,46
24,426,107,31
25,266,87,17
26,315,280,79
27,179,120,38
28,255,187,48
29,920,115,26
30,672,197,49
31,239,299,64
32,662,187,57
33,940,177,30
34,428,110,58
35,171,79,32
36,535,160,42
37,63,158,58
38,877,90,14
39,924,162,37
40,403,290,75
41,336,125,33
42,810,114,37
43,168,274,79
44,11,176,67
45,184,287,75
46,278,122,16
47,494,204,51
48,35,86,20
49,37,196,60
50,236,88,15
51,977,125,40
52,943,197,64
53,693,267,77
54,931,200,57
55,250,264,80
56,219,187,54
57,775,87,14
58,220,80,29
59,98,155,48
60,784,119,31
61,979,158,36
62,703,167,36
63,372,110,31
64,195,158,15
65,116,114,16
66,755,88,17
67,524,197,52
68,26,182,58
69,457,162,16
70,928,86,19
71,704,119,12
72,927,197,55
73,682,157,12
74,245,144,23
75,661,112,26
76,646,117,39
77,549,117,17
78,875,117,15
79,368,83,11
80,343,83,24
81,456,160,33
82,354,100,21
83,530,110,18
84,33,154,38
85,635,116,32
86,848,179,80
87,846,200,51
88,462,88,14
89,263,114,38
90,666,86,34
91,962,147,40
92,692,256,91
93,699,136,30
94,919,84,15
95,64,90,19
96,167,88,15
97,8,125,31
98,268,114,39
99,996,117,32
100,173,121,27
101,128,212,46
102,626,123,31
103,438,119,14
104,382,160,44
105,152,174,73
0,928,89,18
1,672,205,44
2,239,299,57
3,524,205,47
4,315,280,75
5,661,117,24
6,210,109,36
7,846,208,48
8,890,87,13
9,775,87,12
10,613,204,41
11,57,165,40
12,494,204,46
13,173,121,24
14,219,187,49
15,675,111,21
16,530,110,17
17,15,267,86
18,98,155,45
19,877,90,13
20,755,88,16
21,116,114,15
22,692,256,84
23,37,196,56
24,167,88,14
25,220,83,26
26,354,100,20
27,565,304,69
28,924,162,34
29,268,114,36
30,11,176,63
31,428,110,56
32,979,158,34
33,962,147,36
34,713,212,42
35,171,79,30
36,833,160,2
37,236,88,14
38,343,84,22
39,250,264,74
40,168,274,72
41,943,197,59
42,68,162,32
43,977,125,39
44,275,138,23
45,403,290,69
46,446,118,0
47,753,156,60
48,801,196,54
49,784,119,28
50,610,82,21
51,730,180,71
52,87,175,57
53,336,125,30
54,462,88,12
55,438,119,12
56,26,182,53
57,919,84,14
58,456,167,30
59,940,177,26
60,33,160,36
61,996,117,29
62,626,123,29
63,839,189,66
64,682,157,10
65,195,158,13
66,662,187,51
67,128,219,41
68,457,162,14
69,245,144,22
70,292,197,42
71,652,120,31
72,810,114,34
73,70,196,55
74,927,197,50
75,931,200,52
76,226,118,23
77,426,112,28
78,549,117,15
79,231,164,16
80,64,90,15
81,699,136,28
82,535,160,39
83,875,117,14
84,646,117,37
85,848,179,76
86,920,115,20
87,179,122,35
88,635,116,29
89,703,167,33
90,511,167,81
91,382,160,41
92,666,86,31
93,704,119,9
94,8,125,29
95,63,158,56
96,278,122,15
97,152,174,67
98,368,83,8
99,372,110,28
100,255,196,43
101,35,89,18
102,263,114,35
103,693,278,72
104,184,287,69
105,266,87,15
0,699,136,26
1,692,256,77
2,354,100,19
3,15,267,80
4,565,304,64
5,927,197,45
6,446,118,0
7,343,84,21
8,848,179,70
9,662,196,46
10,239,299,50
11,940,190,24
12,943,197,54
13,64,90,10
14,672,205,39
15,833,160,0
16,26,182,49
17,167,88,12
18,275,138,20
19,8,125,26
20,535,160,36
21,928,89,17
22,428,110,54
23,920,115,14
24,457,162,13
25,236,88,13
26,810,114,32
27,661,117,22
28,979,158,30
29,63,158,54
30,184,287,63
31,231,164,15
32,98,155,42
33,368,83,5
34,266,87,14
35,613,204,37
36,511,167,78
37,635,120,27
38,703,167,30
39,403,290,64
40,219,187,43
41,456,167,26
42,336,125,28
43,924,162,32
44,245,144,20
45,438,119,11
46,173,121,20
47,152,174,62
48,70,196,51
49,931,200,48
50,37,196,52
51,524,214,43
52,626,123,27
53,57,165,36
54,713,212,38
55,372,110,25
56,278,122,13
57,87,183,51
58,996,117,26
59,35,89,17
60,890,87,11
61,877,90,11
62,292,205,37
63,652,120,29
64,962,151,34
65,168,274,64
66,784,119,25
67,977,125,38
68,220,83,24
69,268,114,33
70,919,84,12
71,646,117,35
72,210,109,34
73,755,88,14
74,179,122,32
75,875,117,13
76,730,180,67
77,693,278,67
78,33,160,32
79,530,110,16
80,68,169,29
81,494,204,41
82,801,196,48
83,382,160,39
84,682,157,7
85,666,86,28
86,195,158,12
87,704,119,6
88,11,176,59
89,226,118,20
90,775,87,11
91,610,82,20
92,128,235,37
93,839,189,63
94,116,114,13
95,549,117,14
96,255,196,40
97,250,264,68
98,675,111,21
99,315,280,71
100,426,112,26
101,171,79,28
102,263,114,32
103,753,156,57
104,462,88,10
105,846,208,43
0,37,196,47
1,784,119,22
2,236,88,12
3,610,82,20
4,682,157,4
5,977,125,36
6,173,121,17
7,354,100,17
8,446,118,0
9,220,83,22
10,692,256,69
11,996,117,24
12,646,117,34
13,278,122,12
14,116,118,12
15,428,110,52
16,535,160,32
17,171,79,26
18,919,84,11
19,530,110,15
20,456,167,24
21,931,200,42
22,184,287,58
23,250,264,60
24,652,120,27
25,943,197,49
26,848,179,64
27,877,90,9
28,457,162,11
29,403,290,59
30,343,86,19
31,928,89,16
32,255,196,36
33,462,88,8
34,549,117,12
35,219,196,39
36,26,182,44
37,511,167,74
38,210,109,32
39,382,160,37
40,565,304,58
41,672,205,34
42,98,155,39
43,68,169,26
44,64,90,5
45,35,89,16
46,292,214,34
47,426,112,23
48,263,114,28
49,336,125,25
50,438,119,9
51,699,136,24
52,703,167,28
53,693,278,62
54,890,87,9
55,713,212,34
56,33,160,30
57,179,122,30
58,128,235,34
59,266,87,13
60,8,125,24
61,839,189,60
62,920,115,9
63,833,160,0
64,661,117,20
65,775,87,9
66,810,114,30
67,846,208,39
68,57,165,32
69,368,83,3
70,11,176,56
71,662,196,41
72,962,151,30
73,195,158,10
74,239,322,46
75,168,285,58
76,268,114,30
77,524,214,38
78,753,156,54
79,494,212,36
80,927,197,40
81,167,88,11
82,801,204,43
83,372,110,22
84,70,196,48
85,979,158,26
86,940,190,23
87,626,123,25
88,15,267,75
89,635,120,25
90,275,138,18
91,315,280,67
92,152,174,57
93,245,147,19
94,924,162,29
95,87,190,47
96,613,204,33
97,231,164,13
98,704,119,3
99,755,88,13
100,666,90,25
101,875,117,12
102,63,158,52
103,675,111,20
104,730,180,63
105,226,118,16
0,263,114,24
1,456,174,22
2,626,123,23
3,255,196,34
4,801,204,38
5,635,120,23
6,549,117,11
7,403,290,54
8,833,160,0
9,693,278,57
10,68,169,23
11,428,110,50
12,236,88,11
13,839,189,57
14,682,157,2
15,70,196,45
16,98,155,36
17,662,196,37
18,890,87,7
19,292,222,31
20,278,122,10
21,462,88,6
22,219,196,36
23,26,182,40
24,184,287,53
25,924,162,26
26,152,174,52
27,775,87,6
28,11,176,52
29,703,167,26
30,699,136,22
31,713,212,29
32,846,208,36
33,179,122,27
34,195,158,8
35,730,180,59
36,675,111,19
37,962,154,27
38,928,89,14
39,167,88,10
40,220,83,19
41,250,276,55
42,210,109,30
43,875,117,10
44,173,121,13
45,315,280,63
46,8,125,22
47,613,204,29
48,652,120,26
49,704,119,0
50,128,235,31
51,810,114,27
52,226,118,12
53,239,322,42
54,268,114,27
55,37,196,42
56,33,160,27
57,368,83,0
58,755,88,11
59,920,115,4
60,784,119,20
61,977,125,35
62,753,156,50
63,231,164,12
64,610,82,19
65,116,118,11
66,848,179,58
67,666,90,23
68,457,162,10
69,336,125,22
70,87,190,43
71,565,304,52
72,943,197,44
73,35,89,14
74,446,118,0
75,511,167,71
76,661,117,19
77,168,285,52
78,646,117,32
79,524,214,34
80,245,151,17
81,877,90,7
82,266,87,11
83,438,119,8
84,494,212,32
85,275,138,15
86,426,112,20
87,979,165,23
88,530,110,13
89,64,90,1
90,996,117,21
91,372,110,20
92,343,88,18
93,63,158,50
94,535,160,29
95,927,197,35
96,354,100,16
97,919,84,10
98,672,205,29
99,940,190,22
100,382,160,34
101,692,256,61
102,931,208,38
103,57,165,28
104,171,79,23
105,15,267,70
0,931,208,35
1,877,90,5
2,962,157,24
3,403,290,48
4,920,115,0
5,250,276,50
6,263,114,21
7,428,110,48
8,382,160,32
9,33,160,24
10,646,117,30
11,70,196,42
12,940,190,20
13,26,182,36
14,810,114,25
15,565,304,46
16,11,176,49
17,682,157,0
18,927,197,30
19,753,156,46
20,462,88,4
21,549,117,10
22,35,89,13
23,167,88,8
24,8,125,20
25,220,83,17
26,875,117,9
27,116,118,9
28,801,204,34
29,152,174,47
30,833,160,0
31,63,158,48
32,846,208,33
33,292,231,29
34,457,162,8
35,919,84,8
36,226,118,7
37,848,179,52
38,446,118,0
39,57,165,24
40,245,151,16
41,535,160,25
42,511,167,67
43,184,287,48
44,168,285,47
45,775,87,4
46,661,117,17
47,524,214,29
48,128,235,28
49,354,100,15
50,699,136,20
51,315,280,60
52,662,196,33
53,626,123,21
54,438,119,7
55,928,89,13
56,613,204,24
57,704,119,0
58,266,87,10
59,278,122,9
60,979,172,21
61,231,164,10
62,239,322,37
63,610,82,18
64,343,88,17
65,275,138,13
66,530,110,12
67,924,162,24
68,784,119,16
69,98,155,32
70,996,117,18
71,195,158,6
72,210,109,28
73,87,190,38
74,15,267,64
75,977,125,34
76,64,90,0
77,666,90,21
78,675,111,19
79,336,130,20
80,456,174,20
81,368,83,0
82,236,88,10
83,268,114,23
84,755,88,10
85,171,79,21
86,37,196,38
87,179,122,24
88,839,189,55
89,713,212,26
90,730,180,57
91,635,120,21
92,692,256,54
93,68,176,21
94,173,121,10
95,219,196,32
96,693,278,53
97,255,196,32
0,713,219,23
1,26,182,31
2,173,121,6
3,535,160,21
4,456,195,18
5,940,190,18
6,931,208,31
7,775,87,2
8,278,122,7
9,846,208,30
10,928,91,12
11,753,156,42
12,98,155,29
13,920,115,0
14,8,125,18
15,875,117,8
16,368,83,0
17,524,222,26
18,626,123,19
19,927,205,27
20,336,136,17
21,661,117,15
22,877,90,3
23,250,276,45
24,635,120,19
25,403,301,42
26,275,138,10
27,924,169,21
28,662,204,29
29,692,256,48
30,530,110,11
31,292,231,27
32,219,196,29
33,236,88,9
34,63,158,46
35,35,89,12
36,33,167,22
37,919,84,7
38,167,88,7
39,68,189,20
40,704,119,0
41,57,165,20
42,833,160,0
43,266,87,9
44,231,164,8
45,699,136,18
46,268,119,20
47,15,267,58
48,839,189,52
49,801,212,31
50,11,176,45
51,848,179,47
52,179,122,21
53,810,114,22
54,446,118,0
55,220,97,16
56,646,117,28
57,255,196,30
58,462,88,3
59,195,158,4
60,438,119,5
61,962,157,21
62,666,90,18
63,457,162,6
64,977,125,33
65,755,88,8
66,996,123,16
67,730,180,54
68,613,219,21
69,315,280,56
70,184,287,43
71,549,117,9
72,511,167,63
73,354,100,14
74,343,88,16
75,87,198,35
76,263,124,19
77,226,118,3
78,565,327,43
79,116,118,8
80,171,79,18
81,152,174,41
82,610,82,17
83,128,235,25
84,784,119,13
85,239,322,32
86,70,196,39
87,675,111,18
88,682,157,0
89,210,109,26
90,37,196,34
91,382,160,30
92,64,90,0
93,693,278,50
94,245,151,15
95,428,110,45
96,168,285,42
97,979,193,20
0,268,119,18
1,924,176,19
2,977,125,32
3,382,160,27
4,171,82,16
5,26,182,27
6,919,84,6
7,210,109,24
8,116,138,8
9,524,231,22
10,962,157,18
11,635,120,17
12,775,87,0
13,699,140,16
14,263,124,17
15,839,189,49
16,11,176,41
17,343,88,15
18,833,160,0
19,152,182,35
20,255,196,28
21,996,127,15
22,565,327,41
23,456,195,18
24,37,204,31
25,35,91,11
26,98,155,26
27,535,160,16
28,33,167,18
29,368,83,0
30,928,91,10
31,245,151,14
32,927,213,24
33,231,164,6
34,810,114,20
35,511,167,58
36,354,100,13
37,801,212,27
38,226,118,0
39,613,243,20
40,336,140,15
41,626,123,17
42,755,88,7
43,219,196,27
44,220,97,15
45,848,179,41
46,292,231,24
47,250,276,40
48,784,119,10
49,315,280,52
50,713,219,20
51,278,122,6
52,730,180,51
53,666,90,16
54,63,158,44
55,661,123,14
56,239,368,30
57,179,122,18
58,87,198,31
59,57,165,16
60,846,208,27
61,167,88,6
62,940,190,17
63,931,208,28
64,446,118,0
65,704,119,0
66,266,87,8
67,682,157,0
68,979,193,19
69,462,88,1
70,877,90,1
71,646,117,27
72,610,82,16
73,68,189,19
74,128,235,22
75,184,287,37
76,549,117,7
77,236,88,9
78,675,111,18
79,530,110,10
80,875,117,7
81,457,162,4
82,195,158,2
83,173,121,3
84,692,256,42
85,693,278,47
86,753,160,39
87,64,90,0
88,168,285,37
89,920,115,0
90,428,110,42
91,662,204,26
92,403,312,37
93,15,267,51
94,70,196,36
95,438,119,4
96,275,138,8
97,8,125,16
0,64,90,0
1,810,114,18
2,920,115,0
3,173,121,0
4,226,118,0
5,87,198,28
6,457,162,2
7,940,190,16
8,343,88,14
9,456,195,16
10,928,91,9
11,662,204,22
12,713,219,18
13,63,158,42
14,315,280,48
15,167,88,4
16,919,84,5
17,924,189,18
18,635,120,15
19,219,196,24
20,682,157,0
21,661,137,13
22,33,187,17
23,693,278,45
24,70,196,34
25,26,182,24
26,839,189,46
27,382,160,24
28,462,88,0
29,524,238,20
30,675,111,17
31,931,208,24
32,275,138,6
33,833,160,0
34,646,117,25
35,236,88,8
36,266,87,6
37,753,160,36
38,877,90,0
39,610,82,16
40,403,312,33
41,368,83,0
42,977,125,30
43,775,87,0
44,268,124,16
45,11,176,36
46,511,167,53
47,666,90,14
48,699,140,14
49,535,160,12
50,168,285,32
51,801,212,24
52,68,189,18
53,179,122,15
54,250,276,34
55,15,267,45
56,354,100,12
57,210,109,23
58,278,122,4
59,37,204,29
60,255,196,26
61,613,243,18
62,57,165,12
63,704,119,0
64,35,91,9
65,979,193,18
66,428,110,39
67,692,256,36
68,962,157,14
69,530,110,9
70,128,235,20
71,263,124,15
72,231,164,3
73,184,299,32
74,171,82,15
75,549,117,6
76,730,180,48
77,195,158,0
78,116,138,7
79,438,119,3
80,239,368,28
81,245,151,13
82,875,117,6
83,220,97,14
84,846,208,22
85,152,197,32
86,996,137,14
87,8,125,15
88,755,88,5
89,292,231,23
90,927,213,21
91,98,155,23
92,626,123,15
93,336,140,13
94,446,118,0
95,565,327,39
96,784,119,7
97,848,187,36
0,210,109,21
1,661,137,12
2,784,119,3
3,26,189,21
4,184,299,27
5,682,157,0
6,565,327,37
7,428,110,36
8,877,90,0
9,8,125,13
10,195,158,0
11,524,238,18
12,613,243,17
13,675,111,16
14,927,213,19
15,775,87,0
16,268,124,14
17,940,190,14
18,666,90,12
19,646,117,23
20,70,196,31
21,167,88,3
22,846,216,19
23,530,110,9
24,98,155,20
25,456,195,16
26,920,115,0
27,219,196,21
28,730,180,46
29,924,189,17
30,63,158,40
31,278,122,2
32,511,167,48
33,64,90,0
34,662,204,18
35,368,83,0
36,231,164,1
37,713,243,16
38,168,285,26
39,11,176,31
40,928,91,7
41,979,193,17
42,226,118,0
43,128,235,17
44,336,140,11
45,549,117,5
46,33,187,16
47,931,208,21
48,57,165,8
49,275,138,3
50,179,122,11
51,753,160,32
52,626,123,13
53,996,137,13
54,250,287,28
55,37,204,26
56,699,140,13
57,116,138,7
58,801,212,20
59,875,117,5
60,403,312,29
61,315,280,44
62,171,82,13
63,535,160,6
64,693,278,43
65,833,160,0
66,35,91,8
67,839,189,43
68,263,124,13
69,446,118,0
70,635,120,13
71,977,125,29
72,919,84,4
73,239,368,26
74,173,121,0
75,68,189,17
76,704,119,0
77,962,157,10
78,692,256,30
79,236,88,7
80,755,88,3
81,382,160,22
82,810,114,16
83,292,231,22
84,152,197,29
85,438,119,2
86,354,100,12
87,15,267,39
88,266,87,5
89,457,162,0
90,848,187,31
91,610,82,15
92,462,88,0
93,87,198,24
94,255,196,24
95,343,88,13
96,245,151,12
97,220,97,14
0,979,193,16
1,446,118,0
2,403,312,25
3,167,88,2
4,184,311,24
5,626,123,10
6,26,189,18
7,784,119,0
8,457,162,0
9,64,90,0
10,755,88,1
11,875,117,4
12,713,243,15
13,219,196,18
14,231,164,0
15,977,125,27
16,292,231,20
17,116,138,6
18,275,138,1
19,704,119,0
20,68,189,16
21,931,208,18
22,810,114,14
23,699,140,12
24,250,299,22
25,195,158,0
26,833,160,0
27,152,197,25
28,693,278,41
29,924,189,16
30,877,90,0
31,530,110,8
32,33,187,14
33,128,235,14
34,549,117,4
35,682,157,0
36,278,122,0
37,635,120,11
38,613,243,15
39,846,216,15
40,839,189,41
41,336,140,9
42,220,97,13
43,57,165,4
44,920,115,0
45,428,110,32
46,462,88,0
47,524,238,15
48,268,128,12
49,927,213,17
50,171,82,12
51,996,137,12
52,919,84,3
53,210,109,20
54,848,204,27
55,438,119,1
56,315,280,40
57,692,256,24
58,666,90,11
59,928,91,5
60,456,195,14
61,535,160,0
62,239,368,24
63,343,88,12
64,565,327,35
65,179,122,8
66,63,158,37
67,15,267,33
68,35,91,7
69,382,160,20
70,730,180,42
71,675,111,16
72,70,196,28
73,173,121,0
74,168,309,23
75,226,118,0
76,662,212,15
77,753,160,30
78,98,158,18
79,610,82,15
80,661,137,11
81,775,87,0
82,368,83,0
83,11,176,27
84,511,167,43
85,255,212,22
86,263,124,11
87,87,198,21
88,940,190,12
89,266,87,4
90,37,204,24
91,236,88,7
92,245,151,11
93,646,117,21
94,8,125,12
95,801,212,18
96,354,100,11
97,962,157,6
0,438,119,0
1,535,160,0
2,693,278,39
3,220,97,12
4,446,118,0
5,57,165,0
6,692,280,20
7,919,84,2
8,266,87,3
9,996,137,12
10,11,193,24
11,610,82,14
12,940,190,10
13,173,121,0
14,511,167,38
15,924,189,15
16,699,140,10
17,920,115,0
18,263,139,10
19,152,197,22
20,833,160,0
21,661,137,10
22,462,88,0
23,343,88,11
24,278,122,0
25,635,135,10
26,354,100,11
27,626,141,9
28,87,223,19
29,168,343,21
30,962,157,2
31,613,243,14
32,68,189,15
33,37,204,22
34,268,138,11
35,839,189,39
36,977,125,26
37,646,117,19
38,877,90,0
39,549,117,3
40,250,345,19
41,382,160,18
42,336,140,7
43,210,109,18
44,245,151,10
45,35,91,5
46,236,88,6
47,927,236,15
48,848,204,23
49,875,117,3
50,219,212,16
51,846,241,12
52,530,110,8
53,167,88,0
54,226,118,0
55,26,205,17
56,70,196,25
57,801,228,15
58,315,280,36
59,63,158,34
60,730,180,38
61,755,88,0
62,195,158,0
63,524,263,14
64,456,195,14
65,275,138,0
66,753,160,28
67,666,90,9
68,171,95,11
69,704,119,0
70,713,243,13
71,255,212,21
72,979,193,15
73,428,110,28
74,239,368,22
75,662,251,13
76,457,162,0
77,231,164,0
78,179,122,5
79,292,231,19
80,116,138,6
81,15,280,28
82,184,345,22
83,928,91,3
84,682,157,0
85,931,233,15
86,775,87,0
87,565,327,33
88,368,83,0
89,33,187,12
90,8,136,10
91,98,165,16
92,784,119,0
93,64,90,0
94,128,274,13
95,403,335,22
96,675,111,15
97,810,114,12
0,626,156,8
1,652,135,11
2,940,190,8
3,703,180,14
4,403,370,20
5,839,189,37
6,610,82,13
7,171,95,10
8,87,246,18
9,755,88,0
10,704,119,0
11,245,151,9
12,152,221,20
13,266,87,2
14,924,189,14
15,250,380,17
16,801,253,14
17,775,87,0
18,226,118,0
19,549,117,1
20,343,88,10
21,336,140,5
22,278,122,0
23,979,193,14
24,927,236,14
25,438,119,0
26,63,158,31
27,26,205,15
28,699,140,9
29,890,87,0
30,662,251,12
31,116,138,6
32,646,117,17
33,167,88,0
34,239,368,20
35,810,119,10
36,875,117,2
37,57,165,0
38,33,187,11
39,494,228,16
40,263,155,9
41,456,195,12
42,675,111,15
43,382,160,16
44,219,235,15
45,833,160,0
46,68,189,14
47,255,212,20
48,11,193,21
49,931,256,14
50,692,325,18
51,848,212,19
52,661,137,10
53,98,165,14
54,996,137,11
55,977,125,24
56,426,151,7
57,35,91,4
58,457,162,0
59,877,90,0
60,753,160,25
61,919,84,2
62,928,91,1
63,179,122,2
64,565,327,31
65,37,204,20
66,428,110,25
67,8,150,10
68,682,157,0
69,920,115,0
70,672,261,11
71,372,135,11
72,613,243,13
73,354,100,10
74,535,160,0
75,15,314,25
76,524,263,13
77,184,345,20
78,168,343,19
79,268,138,10
80,220,97,11
81,210,109,16
82,784,119,0
83,666,90,8
84,530,110,7
85,236,88,6
86,511,167,34
87,195,158,0
88,64,90,0
89,70,196,23
90,462,88,0
91,315,280,32
92,713,243,12
93,231,164,0
94,635,149,9
95,128,274,11
96,446,118,0
97,962,157,0
98,846,281,10
99,693,278,37
100,173,121,0
101,730,180,34
102,292,231,18
103,943,228,19
104,368,83,0
105,275,138,0
0,535,160,0
1,979,193,13
2,524,263,11
3,810,134,9
4,610,82,13
5,530,110,7
6,924,189,13
7,179,122,0
8,996,137,10
9,692,325,16
10,755,88,0
11,255,212,18
12,672,261,10
13,236,88,6
14,703,180,13
15,239,368,18
16,68,189,13
17,171,95,9
18,184,345,18
19,168,343,17
20,699,140,8
21,315,280,28
22,152,244,18
23,8,150,9
24,682,157,0
25,920,115,0
26,652,149,10
27,943,253,18
28,128,274,10
29,848,245,17
30,693,278,35
31,626,156,8
32,268,138,9
33,666,90,6
34,220,97,10
35,833,160,0
36,57,165,0
37,494,228,15
38,919,84,1
39,775,87,0
40,940,190,7
41,15,349,23
42,931,256,13
43,343,88,9
44,35,91,3
45,98,165,12
46,704,119,0
47,210,109,15
48,877,90,0
49,457,162,0
50,661,137,9
51,839,189,35
52,219,235,13
53,846,281,9
54,446,118,0
55,173,121,0
56,292,231,16
57,336,140,3
58,266,87,1
59,875,117,1
60,675,111,14
61,87,246,16
62,116,138,5
63,462,88,0
64,231,164,0
65,928,91,0
66,70,196,21
67,962,157,0
68,426,151,6
69,753,160,22
70,11,193,18
71,63,158,28
72,713,243,10
73,368,83,0
74,403,370,18
75,354,100,9
76,927,236,13
77,245,151,9
78,613,243,11
79,226,118,0
80,37,204,18
81,250,380,15
82,646,117,15
83,64,90,0
84,167,88,0
85,438,119,0
86,372,135,10
87,26,205,14
88,263,155,8
89,382,160,14
90,275,138,0
91,730,180,31
92,195,158,0
93,890,87,0
94,977,125,22
95,511,167,29
96,33,187,10
97,635,149,8
98,784,119,0
99,801,253,13
100,456,195,12
101,428,110,22
102,278,122,0
103,549,117,0
104,662,251,10
105,565,327,29
0,626,156,7
1,263,155,7
2,730,180,27
3,810,148,8
4,549,117,0
5,699,140,7
6,713,243,9
7,462,88,0
8,693,278,33
9,666,90,4
10,703,180,12
11,403,370,16
12,962,157,0
13,343,88,8
14,57,165,0
15,292,231,15
16,219,235,12
17,315,280,25
18,354,100,9
19,940,190,6
20,848,245,15
21,610,82,12
22,704,119,0
23,87,246,15
24,245,151,8
25,535,160,0
26,920,115,0
27,68,189,12
28,368,83,0
29,98,165,10
30,530,110,7
31,996,137,9
32,231,164,0
33,801,253,11
34,11,225,17
35,275,138,0
36,692,325,14
37,943,253,16
38,372,135,9
39,662,251,9
40,613,243,10
41,924,189,12
42,167,88,0
43,26,205,13
44,35,91,2
45,979,193,12
46,226,118,0
47,220,97,10
48,877,90,0
49,268,138,8
50,152,244,17
51,278,122,0
52,511,175,25
53,753,160,20
54,919,84,0
55,179,122,0
56,210,109,13
57,833,160,0
58,173,121,0
59,875,117,0
60,426,151,6
61,682,157,0
62,565,327,27
63,250,380,13
64,336,140,2
65,755,88,0
66,839,189,33
67,195,158,0
68,171,95,8
69,652,149,9
70,15,349,21
71,184,345,16
72,116,138,5
73,494,228,13
74,890,87,0
75,8,150,8
76,784,119,0
77,168,343,15
78,64,90,0
79,931,256,11
80,675,111,13
81,927,236,11
82,524,263,10
83,977,125,21
84,846,321,8
85,37,204,15
86,457,162,0
87,255,212,17
88,646,117,13
89,63,158,25
90,928,91,0
91,672,261,8
92,428,110,18
93,775,87,0
94,438,119,0
95,33,187,8
96,128,274,8
97,456,195,10
98,70,196,20
99,382,160,12
100,266,87,0
101,239,368,16
102,446,118,0
103,661,137,8
104,236,88,5
105,635,149,8
0,462,88,0
1,57,165,0
2,220,97,9
3,168,343,13
4,195,158,0
5,368,83,0
6,511,175,21
7,403,370,14
8,292,231,13
9,943,253,15
10,672,261,7
11,354,100,8
12,846,321,8
13,962,157,0
14,662,251,8
15,666,90,3
16,184,345,14
17,266,87,0
18,833,160,0
19,755,88,0
20,15,349,19
21,226,118,0
22,979,193,11
23,652,149,8
24,626,156,6
25,343,88,7
26,250,380,11
27,263,155,6
28,810,148,7
29,530,110,6
30,128,313,8
31,33,187,6
32,231,164,0
33,704,119,0
34,245,151,7
35,635,149,7
36,210,109,12
37,565,327,25
38,219,235,10
39,173,121,0
40,784,119,0
41,801,253,10
42,661,137,7
43,116,138,4
44,179,122,0
45,8,150,8
46,675,111,13
47,699,140,6
48,713,243,7
49,646,117,11
50,428,120,14
51,152,244,15
52,456,195,10
53,87,246,13
54,928,91,0
55,919,84,0
56,613,243,8
57,549,117,0
58,924,189,11
59,382,160,10
60,446,118,0
61,268,138,6
62,167,88,0
63,940,190,4
64,37,204,13
65,977,125,19
66,494,228,12
67,775,87,0
68,64,90,0
69,692,325,12
70,336,140,0
71,98,165,8
72,524,263,8
73,996,137,8
74,315,280,22
75,920,115,0
76,535,160,0
77,63,158,22
78,438,119,0
79,610,82,12
80,426,151,5
81,275,138,0
82,839,189,31
83,931,256,10
84,236,88,5
85,457,162,0
86,372,135,8
87,255,212,15
88,703,180,11
89,11,225,15
90,877,90,0
91,171,95,8
92,26,205,11
93,693,278,31
94,848,245,13
95,278,122,0
96,730,180,22
97,875,117,0
98,68,189,11
99,753,160,18
100,70,196,18
101,239,368,14
102,682,157,0
103,35,91,0
104,927,236,10
105,890,87,0
0,278,122,0
1,268,138,5
2,943,253,13
