,hotel_id,price,stock
23,554,46,0
24,181,86,22
25,601,84,5
26,553,101,3
27,653,127,15
28,871,88,0
29,190,57,2
30,109,103,12
31,968,129,11
32,608,105,12
33,262,102,7
34,302,62,14
35,203,121,15
36,649,161,15
37,287,187,18
38,815,198,16
39,574,65,0
40,590,87,0
41,270,121,18
42,25,192,13
43,578,119,20
44,459,98,12
45,984,62,1
46,542,66,0
47,137,46,0
48,201,97,12
49,337,102,10
50,107,48,2
51,145,103,12
52,304,90,29
53,208,66,0
54,852,48,6
0,302,62,11
1,270,121,16
2,542,66,0
3,601,84,4
4,13,61,2
5,337,102,8
6,653,127,13
7,871,88,0
8,208,66,0
9,574,65,0
10,923,55,5
11,470,76,9
12,764,67,0
13,814,191,11
14,590,87,0
15,145,103,11
16,304,90,27
17,683,89,6
18,416,104,10
19,109,103,11
20,852,48,5
21,272,49,0
22,815,198,14
23,4,44,0
24,353,44,15
25,553,101,2
26,608,105,12
27,141,89,1
28,883,135,11
29,44,57,0
30,459,98,11
31,968,129,10
32,665,70,11
33,802,86,0
34,472,46,0
35,578,119,19
36,107,48,0
37,262,102,5
38,181,86,19
39,383,45,0
40,143,60,18
41,649,161,13
42,554,46,0
43,203,121,14
44,287,187,16
45,544,66,0
46,637,65,5
47,899,102,11
48,137,46,0
49,984,62,0
50,190,57,1
51,25,192,11
52,597,200,11
53,862,78,8
54,201,97,11
0,578,119,18
1,764,67,0
2,416,104,8
3,4,44,0
4,597,251,10
5,472,46,0
6,653,127,12
7,13,61,1
8,107,48,0
9,852,48,4
10,574,65,0
11,637,65,3
12,459,98,10
13,544,66,0
14,862,78,8
15,109,103,10
16,25,241,10
17,203,121,13
18,554,46,0
19,601,105,4
20,665,70,11
21,262,102,4
22,302,62,8
23,201,97,10
24,143,60,16
25,815,198,12
26,44,57,0
27,553,101,1
28,383,45,0
29,190,57,0
30,137,46,0
31,287,187,14
32,270,121,15
33,883,135,10
34,683,89,4
35,923,55,4
36,337,102,6
37,542,66,0
38,802,86,0
39,590,87,0
40,304,90,25
41,141,89,0
42,899,102,10
43,608,105,10
44,353,44,15
45,871,88,0
46,208,66,0
47,181,98,16
48,649,161,11
49,984,62,0
50,470,76,8
51,272,49,0
52,814,239,10
53,145,103,10
54,968,129,8
0,302,62,4
1,25,241,9
2,143,60,14
3,109,103,9
4,899,102,9
5,542,66,0
6,649,161,9
7,141,89,0
8,815,198,10
9,578,119,18
10,683,89,3
11,353,44,14
12,208,66,0
13,814,239,9
14,597,251,9
15,145,103,9
16,653,127,10
17,137,46,0
18,923,55,3
19,44,57,0
20,764,67,0
21,544,66,0
22,107,48,0
23,590,87,0
24,984,62,0
25,574,65,0
26,181,105,14
27,262,102,2
28,883,135,8
29,802,86,0
30,287,187,12
31,13,61,0
32,416,104,6
33,608,105,10
34,470,76,7
35,665,70,10
36,871,88,0
37,201,97,9
38,383,45,0
39,4,44,0
40,190,57,0
41,203,121,11
42,304,90,23
43,637,65,2
44,554,46,0
45,852,48,3
46,272,49,0
47,601,105,4
48,459,98,9
49,553,101,0
50,968,146,6
51,337,102,5
52,270,121,13
53,862,78,7
54,472,46,0
0,272,49,0
1,13,61,0
2,109,103,8
3,145,103,8
4,764,67,0
5,883,135,7
6,459,98,8
7,416,104,5
8,590,87,0
9,597,251,8
10,203,121,10
11,337,102,4
12,862,78,6
13,470,76,6
14,141,89,0
15,814,239,8
16,472,46,0
17,984,62,0
18,553,101,0
19,923,55,2
20,270,121,12
21,304,90,21
22,554,46,0
23,25,241,8
24,637,65,2
25,574,65,0
26,649,198,8
27,968,177,6
28,802,86,0
29,383,45,0
30,190,57,0
31,107,48,0
32,44,57,0
33,208,66,0
34,665,70,10
35,262,102,0
36,683,89,1
37,287,187,10
38,542,66,0
39,353,44,14
40,815,198,8
41,852,48,3
42,871,88,0
43,601,105,3
44,608,105,8
45,201,97,8
46,899,102,8
47,143,60,12
48,181,105,11
49,137,46,0
50,302,62,1
51,4,44,0
52,544,66,0
53,578,119,17
54,653,127,9
0,107,48,0
1,871,88,0
2,337,102,2
3,137,46,0
4,287,187,8
5,852,48,2
6,203,121,8
7,190,57,0
8,272,49,0
9,923,55,0
10,968,177,5
11,270,121,10
12,814,239,7
13,984,62,0
14,578,119,16
15,764,67,0
16,802,86,0
17,208,66,0
18,201,97,7
19,554,46,0
20,25,241,7
21,590,87,0
22,145,103,7
23,653,127,8
24,353,44,13
25,553,101,0
26,13,61,0
27,574,65,0
28,383,45,0
29,899,102,7
30,141,89,0
31,815,248,7
32,683,89,0
33,601,105,3
34,181,105,8
35,143,60,10
36,109,103,7
37,470,76,6
38,649,198,7
39,302,62,0
40,262,102,0
41,862,78,5
42,304,90,19
43,665,70,10
44,472,46,0
45,459,98,7
46,544,66,0
47,597,251,7
48,637,65,1
49,608,105,8
50,542,66,0
51,4,44,0
52,44,57,0
53,416,104,4
54,883,135,6
0,143,60,8
1,383,45,0
2,578,119,15
3,181,105,6
4,353,44,13
5,637,65,0
6,574,65,0
7,554,46,0
8,201,97,6
9,883,135,4
10,590,87,0
11,852,48,1
12,287,187,6
13,107,48,0
14,802,86,0
15,815,248,6
16,145,103,6
17,553,101,0
18,542,66,0
19,601,105,2
20,304,90,17
21,44,57,0
22,984,62,0
23,649,198,6
24,13,61,0
25,137,46,0
26,4,44,0
27,968,177,4
28,871,88,0
29,190,57,0
30,862,78,4
31,203,121,7
32,109,103,6
33,923,55,0
34,608,105,6
35,208,66,0
36,683,89,0
37,272,49,0
38,25,241,6
39,665,70,9
40,764,67,0
41,262,102,0
42,416,104,2
43,270,121,9
44,544,66,0
45,337,102,0
46,814,239,6
47,302,62,0
48,597,251,6
49,472,46,0
50,899,102,6
51,141,89,0
0,383,45,0
1,44,57,0
2,984,62,0
3,143,60,6
4,208,66,0
5,302,62,0
6,683,89,0
7,141,89,0
8,553,101,0
9,815,248,5
10,590,87,0
11,574,65,0
12,287,230,5
13,871,88,0
14,203,121,6
15,665,70,9
16,968,177,4
17,109,103,5
18,270,121,8
19,637,65,0
20,923,55,0
21,649,198,5
22,272,49,0
23,416,104,0
24,107,48,0
25,337,102,0
26,542,66,0
27,262,102,0
28,601,105,2
29,544,66,0
30,578,119,15
31,190,57,0
32,883,166,4
33,899,102,5
34,201,97,5
35,13,61,0
36,814,239,5
37,145,103,5
38,554,46,0
39,137,46,0
40,764,67,0
41,472,46,0
42,852,48,0
43,25,241,5
44,862,78,4
45,181,105,4
46,4,44,0
47,353,44,13
48,597,251,5
49,802,86,0
50,304,90,15
51,608,105,6
0,25,241,4
1,554,46,0
2,899,102,4
3,145,103,4
4,578,119,14
5,637,65,0
6,802,86,0
7,544,66,0
8,201,97,4
9,13,61,0
10,137,46,0
11,649,198,4
12,968,177,3
13,287,230,4
14,416,104,0
15,208,66,0
16,107,48,0
17,262,102,0
18,852,48,0
19,590,87,0
20,44,57,0
21,472,46,0
22,542,66,0
23,984,62,0
24,871,88,0
25,109,103,4
26,764,67,0
27,553,101,0
28,862,78,3
29,190,57,0
30,353,44,12
31,141,89,0
32,597,251,4
33,923,55,0
34,4,44,0
35,181,105,1
36,337,102,0
37,683,89,0
38,574,65,0
39,383,45,0
40,270,121,6
41,814,239,4
42,608,105,4
43,883,166,3
44,815,248,4
45,601,105,2
46,304,90,13
47,143,65,4
48,302,62,0
49,272,49,0
50,203,121,4
51,665,70,8
0,601,105,1
1,190,57,0
2,4,44,0
3,141,89,0
4,542,66,0
5,208,66,0
6,683,89,0
7,665,70,8
8,815,248,3
9,554,46,0
10,201,97,3
11,544,66,0
12,871,88,0
13,597,251,3
14,968,177,2
15,337,102,0
16,416,104,0
17,270,121,5
18,764,67,0
19,590,87,0
20,302,62,0
21,578,119,13
22,44,57,0
23,814,239,3
24,143,73,3
25,107,48,0
26,608,105,4
27,287,230,3
28,13,61,0
29,862,78,2
30,637,65,0
31,899,102,3
32,304,90,10
33,203,121,3
34,25,241,3
35,181,105,0
36,109,103,3
37,574,65,0
38,553,101,0
39,353,44,12
40,984,62,0
41,883,166,2
42,472,46,0
43,272,49,0
44,383,45,0
45,137,46,0
46,923,55,0
47,145,103,3
48,649,198,3
49,802,86,0
50,262,102,0
51,852,48,0
0,649,198,2
1,883,166,1
2,637,65,0
3,574,65,0
4,109,103,2
5,814,239,2
6,181,105,0
7,683,89,0
8,923,55,0
9,383,45,0
10,107,48,0
11,13,61,0
12,304,90,8
13,871,88,0
14,137,46,0
15,764,67,0
16,590,87,0
17,145,103,2
18,984,62,0
19,665,70,8
20,554,46,0
21,608,105,2
22,472,46,0
23,25,241,2
24,802,86,0
25,542,66,0
26,899,102,2
27,852,48,0
28,203,121,1
29,544,66,0
30,141,89,0
31,270,121,4
32,337,102,0
33,44,57,0
34,815,248,2
35,553,101,0
36,4,44,0
37,287,230,2
38,190,57,0
39,578,119,13
40,208,66,0
41,862,78,1
42,272,49,0
43,353,44,11
44,968,177,1
45,262,102,0
46,302,62,0
47,416,104,0
48,143,73,2
49,601,105,1
50,597,251,2
51,201,97,2
0,597,251,1
1,764,67,0
2,984,62,0
3,637,65,0
4,883,166,1
5,13,61,0
6,968,177,1
7,815,248,1
8,262,102,0
9,145,103,1
10,107,48,0
11,337,102,0
12,601,105,0
13,472,46,0
14,203,121,0
15,802,86,0
16,143,83,1
17,270,121,2
18,553,101,0
19,25,241,1
20,304,90,6
21,141,89,0
22,190,57,0
23,383,45,0
24,208,66,0
25,137,46,0
26,871,88,0
27,852,48,0
28,416,104,0
29,590,87,0
30,554,46,0
31,287,230,1
32,181,105,0
33,542,66,0
34,862,78,0
35,544,66,0
36,272,49,0
37,923,55,0
38,608,105,2
39,353,44,11
40,44,57,0
41,683,89,0
42,578,119,12
43,201,97,2
44,4,44,0
45,649,198,1
46,302,62,0
47,814,239,1
48,574,65,0
49,109,103,1
50,899,102,1
51,665,70,7
0,201,97,1
1,802,86,0
2,337,102,0
3,968,177,0
4,815,248,0
5,554,46,0
6,578,119,11
7,574,65,0
8,871,88,0
9,899,102,0
10,270,121,1
11,141,89,0
12,590,87,0
13,764,67,0
14,608,105,0
15,287,230,0
16,190,57,0
17,416,104,0
18,852,48,0
19,262,102,0
20,814,239,0
21,542,66,0
22,353,44,11
23,883,166,0
24,544,66,0
25,601,105,0
26,137,46,0
27,383,45,0
28,683,89,0
29,637,65,0
30,4,44,0
31,923,55,0
32,302,62,0
33,649,198,0
34,181,105,0
35,304,90,4
36,44,57,0
37,665,70,7
38,553,101,0
39,597,251,0
40,145,103,0
41,208,66,0
42,109,103,0
43,272,49,0
44,25,241,0
45,107,48,0
46,143,83,0
47,203,121,0
48,862,78,0
49,472,46,0
50,984,62,0
51,13,61,0
